gene_name.GENEID,gene_name.GENENAME,MUT_12DPA_R1,MUT_12DPA_R2,MUT_12DPA_R3,WT_12DPA_R1,WT_12DPA_R2,MUT_14DPA_R1,MUT_14DPA_R2,MUT_14DPA_R3,WT_14DPA_R1,WT_14DPA_R2
ENSMUSG00000031458,Coprs,1.64,1.12,1.8,2.04,1.74,0.74,1.72,1.23,2.06,2.2
ENSMUSG00000031461,Myom2,0.08,0.12,0.2,0.37,0.21,0.09,0.16,0.08,0.08,0.17
ENSMUSG00000031465,Angpt2,0.27,0.34,0.48,1.18,1.38,0.13,0.46,0.67,0.98,1.09
ENSMUSG00000031467,Agpat5,8.28,6.06,8.97,6.19,7.44,7.3,6.92,6.6,6.56,9.36
ENSMUSG00000031471,Defb8,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031478,Nek3,0.56,0.48,0.64,0.96,0.61,0.47,0.61,0.65,0.6,0.79
ENSMUSG00000031479,Vps36,15.92,14.21,13.38,12.39,14.45,11.08,13.46,14.65,11.52,14.35
ENSMUSG00000031480,Thsd1,3.06,3.03,3.24,3.51,5.19,3,2.51,2.66,3.51,3.95
ENSMUSG00000031481,Tpte,0,0,0,0,0,0,0,0,0.01,0
ENSMUSG00000031482,Slc25a15,7.24,6.94,8.02,5.68,5.62,6.4,6.82,6.84,5.2,6.4
ENSMUSG00000031483,Erlin2,26.29,25.99,27.5,19.41,16.31,23.37,24.48,25.62,15.33,19.44
ENSMUSG00000031485,Prosc,17.25,14.05,16.02,14.38,14.14,14.62,15.8,15.39,13.27,13.7
ENSMUSG00000031486,Gpr124,2.9,3.1,3.36,6.54,7.44,1.48,3.96,2.05,6.2,5.98
ENSMUSG00000031487,Brf2,3.6,3.44,3.61,3.29,2.59,2.85,3.81,3.86,3.57,4.53
ENSMUSG00000031488,Rab11fip1,37.9,55.11,44.12,45.4,43.71,74.63,56.42,56.57,35.82,35.19
ENSMUSG00000031489,Adrb3,0.26,0.14,0.37,0.03,0.19,0.11,0.05,0.36,0.12,0.25
ENSMUSG00000031490,Eif4ebp1,19.87,14.95,20.05,11.3,12.18,14.57,13.62,14.95,11.3,11.2
ENSMUSG00000031491,Chrna6,0,0,0,0.04,0,0,0,0,0.01,0.04
ENSMUSG00000031492,Chrnb3,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031493,Ggn,0.64,0.72,0.41,0.62,0.66,0.45,0.43,0.78,0.46,0.53
ENSMUSG00000031494,Cd209a,0.15,0.02,0.24,0.2,0.14,0.14,0.17,0.11,0.25,0.24
ENSMUSG00000031495,Cd209d,0,0,0.02,0.06,0.02,0.02,0.04,0.02,0,0.09
ENSMUSG00000031497,Tnfsf13b,0.46,0.25,0.32,0.45,0.7,0.2,0.25,0.12,0.51,0.56
ENSMUSG00000031502,Col4a1,39.19,55.56,41.29,170.74,223.18,30.45,46.3,38.82,175.64,161.35
ENSMUSG00000031503,Col4a2,18.46,30.91,24.54,68.76,83.81,18.2,27.05,21.87,76.11,72.79
ENSMUSG00000031504,Rab20,1.54,1.11,2.69,1.02,1.53,1.17,1.63,1.07,0.89,1.26
ENSMUSG00000031505,Carkd,28.87,22.65,23.72,22.17,17.13,21.23,28.31,28.4,22.69,23.84
ENSMUSG00000031506,Ptpn7,0.33,0.12,0.41,0.21,0.24,0.09,0.16,0.16,0.27,0.28
ENSMUSG00000031508,Ankrd10,5.39,5.02,5.15,7.19,6.61,3.62,5.97,4.8,8.87,8.99
ENSMUSG00000031509,1700016D06Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031511,Arhgef7,16.96,17.97,18.22,17.02,17.51,14.03,15.29,14.46,15.49,17.55
ENSMUSG00000031512,Tex29,0.1,0.02,0.05,0,0,0.05,0.05,0,0,0.02
ENSMUSG00000031513,Leprotl1,27.54,26.02,24.27,20.85,18.61,25.15,27.56,25.93,18.34,16.73
ENSMUSG00000031516,Dctn6,40.12,47.25,42.72,36.43,37.98,41.46,43.67,43.24,27.82,31.74
ENSMUSG00000031517,Gpm6a,0.31,0.33,0.21,1.58,3.18,0.23,0.47,0.31,2.84,6.08
ENSMUSG00000031518,Spata4,0.02,0,0,0,0,0,0,0,0,0
ENSMUSG00000031519,Asb5,0.2,0.02,0.04,0,0.14,0.07,0.04,0.02,0.06,0.04
ENSMUSG00000031520,Vegfc,0.7,0.56,0.67,1.18,0.98,0.23,0.82,0.37,1,1.53
ENSMUSG00000031521,Aga,6.49,4.08,6.24,5.57,5.1,4.92,5.84,6.17,7.47,5.26
ENSMUSG00000031523,Dlc1,5.91,6.9,7.93,8.35,8.92,4.49,7.61,5.02,11.03,8.09
ENSMUSG00000031527,Eri1,8.7,7.11,8.72,5.11,6.2,5.87,5.85,6.54,5.83,7.98
ENSMUSG00000031529,Tnks,10.39,10.79,11.65,10.83,13.13,7.8,8.75,8.49,9.88,12.17
ENSMUSG00000031530,Dusp4,0.38,0.28,2.64,0.93,0.69,0.32,0.45,0.62,0.83,0.56
ENSMUSG00000031532,Saraf,46.37,40.25,41.04,38.87,35.93,33.92,48.92,45.95,38.35,36.83
ENSMUSG00000031533,Mrps31,7.68,6.44,7.94,5.71,5.12,7.19,8.22,8.94,5.36,7.19
ENSMUSG00000031534,Smim19,8.8,7.84,9.99,6.62,6.65,9.71,10.58,10.29,7.27,9.77
ENSMUSG00000031535,Dkk4,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031536,Polb,31.86,27.4,28.31,29.23,20.45,32.37,33.12,32.09,22.62,29.02
ENSMUSG00000031537,Ikbkb,14.09,12.34,14.48,12.32,13.5,9.69,10.89,11.39,11.24,14.85
ENSMUSG00000031538,Plat,3.82,4.67,4.99,11.18,9.76,2.59,5.05,5.38,10.11,10.45
ENSMUSG00000031539,Ap3m2,1.72,1.18,1.34,1.52,1.41,0.95,0.98,1.09,1.17,1.63
ENSMUSG00000031540,Kat6a,18.77,22.66,23.86,18.22,17.08,18.48,15.75,16.82,12.83,18.35
ENSMUSG00000031543,Ank1,0.14,0.1,1.16,0.63,0.79,1.36,2.03,0.76,0.64,0.85
ENSMUSG00000031545,Agpat6,11.62,11.57,13.47,15.47,13.94,10.03,11.22,9.2,10,13.43
ENSMUSG00000031546,Gins4,18.59,13.65,16.52,11.13,9.32,12.4,13.59,14.19,10.86,12.84
ENSMUSG00000031548,Sfrp1,7.83,8.69,11.5,6.08,6.52,5.19,9.4,7.68,5.23,7.56
ENSMUSG00000031549,Ido2,0,0,0.01,0.01,0,0,0,0,0.01,0.02
ENSMUSG00000031551,Ido1,0,0,0.02,0,0.02,0,0,0,0.01,0
ENSMUSG00000031552,Adam18,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031553,Adam3,0.06,0.01,0.01,0.01,0.01,0.16,0.02,0.01,0.08,0
ENSMUSG00000031554,Adam5,0.03,0.01,0.04,0.14,0.05,0.04,0.07,0.01,0.04,0.09
ENSMUSG00000031555,Adam9,21.46,20.95,23.13,26.02,28.77,16.21,19.39,17.5,21.12,30
ENSMUSG00000031556,Tm2d2,27.33,22.26,27.06,24.71,21.15,23.6,30.34,30.58,24.99,30.9
ENSMUSG00000031557,Plekha2,6.53,5.37,5.99,5.2,5.09,5.3,4.89,5.47,4.3,4.3
ENSMUSG00000031558,Slit2,4.09,4.01,4.03,8.54,9.12,1.69,4.7,3.26,9.76,11.59
ENSMUSG00000031559,4930555F03Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031561,Tenm3,3.94,3.73,2.69,4.15,4.12,3.23,4.4,3.39,4,3.07
ENSMUSG00000031562,Dctd,3.38,2.89,3.33,3.34,4.03,3.23,2.51,2.2,2.63,3.45
ENSMUSG00000031563,Wwc2,3.32,3.46,4.66,4.2,3.94,2.78,3.15,2.8,4.32,3.84
ENSMUSG00000031565,Fgfr1,21.01,19.99,24.27,30.41,29.9,11.77,21.73,17.26,38.84,30.63
ENSMUSG00000031568,Rwdd4a,12.05,10.63,11.93,12.03,10.74,9.08,10.51,9.43,9.72,11.72
ENSMUSG00000031570,Ppapdc1b,6.36,3.66,6.11,6.97,7.1,2.64,3.82,3.62,6.81,6.17
ENSMUSG00000031574,Star,1.33,0.6,0.7,0.15,0.13,0.28,0.21,0.44,0.16,0.14
ENSMUSG00000031575,Ash2l,26.48,22.71,23.1,18.03,16.06,19.49,23.79,22.74,18.44,22.75
ENSMUSG00000031576,Kcnu1,0.24,0.2,0.11,0.06,0.02,0.06,0.12,0.06,0.13,0.15
ENSMUSG00000031577,Tti2,4.48,3.19,3.33,2.59,2.16,2.09,3.3,3.34,2.99,2.64
ENSMUSG00000031578,Mak16,14.64,10.73,12.5,12.7,8.66,8.04,8.75,10.29,8.78,11.58
ENSMUSG00000031583,Wrn,4.06,3.84,4.13,4.01,3.49,3.64,3.45,3.33,4.13,5.21
ENSMUSG00000031584,Gsr,10.86,8.51,19.34,7.66,12.1,8.41,8.13,11.14,8.7,14.7
ENSMUSG00000031585,Gtf2e2,15.23,11.71,13.79,17.35,16.81,12.14,12.49,12.6,13.83,15.59
ENSMUSG00000031586,Rbpms,1.01,1.03,1.78,2.69,2.87,0.81,1.74,1.32,3.98,2.54
ENSMUSG00000031590,Frg1,31.73,37.27,34.09,32.67,20.29,39.97,43.77,38.35,28.14,30.74
ENSMUSG00000031591,Asah1,18.36,15.51,20.77,22.46,12.46,14.07,20.39,14.45,19.6,19.11
ENSMUSG00000031592,Pcm1,17.5,17.72,20.37,14.71,14.64,14.52,14.66,13.8,15.89,19.52
ENSMUSG00000031594,Fgl1,0.04,0.01,0.07,0.03,0,0,0,0,0.05,0.01
ENSMUSG00000031595,Pdgfrl,2.64,2.69,3.98,10.81,13.11,1.14,5.55,2.86,9.87,12.6
ENSMUSG00000031596,Slc7a2,2.03,1.46,2.4,2.93,1.7,0.86,1.87,1.29,3.36,2.12
ENSMUSG00000031600,Vps37a,15.93,14.04,14.67,16.22,12.54,12.73,15.18,14.95,14.62,16.76
ENSMUSG00000031601,Cnot7,21.42,20.46,20.99,17.79,18.74,18.98,20.09,22.56,21.28,24.4
ENSMUSG00000031603,Fgf20,0,0,0.07,0.01,0,0,0,0,0,0
ENSMUSG00000031604,Msmo1,42.38,46.54,35.01,52.03,49.03,39.58,57.31,60.68,39.48,38.98
ENSMUSG00000031605,Klhl2,5.07,5.99,5.73,8.87,7.8,5.95,5.01,6.6,7.36,7.79
ENSMUSG00000031608,Galnt7,9.93,10.77,10.39,9.79,8.91,12.21,10.24,10.01,9.69,12.46
ENSMUSG00000031609,Sap30,11.03,8.83,13.18,11.4,8.49,13.97,12.32,15.26,9.58,10.39
ENSMUSG00000031610,Scrg1,2.46,3.4,5.19,1.34,0.84,5.69,8.44,4.06,1.25,1.39
ENSMUSG00000031613,Hpgd,28.24,47.6,37.88,83.44,81.25,50.9,33.18,32.51,75.28,139.72
ENSMUSG00000031616,Ednra,2.34,1.89,2.2,4.26,4.14,0.9,2.82,2.16,5.11,6.19
ENSMUSG00000031617,Tmem184c,7,3.48,5.64,5.42,5.86,4.9,5.42,4.25,5.91,7.09
ENSMUSG00000031618,Nr3c2,0.28,0.39,0.33,0.31,0.64,0.25,0.49,0.26,0.88,0.67
ENSMUSG00000031620,1700007B14Rik,0,0,0,0,0,0.03,0.01,0,0,0
ENSMUSG00000031621,Isx,0,0.05,0.02,0,0.01,0,0.01,0,0,0
ENSMUSG00000031622,Sin3b,64.15,57.08,65.64,52.7,45.89,53.31,70.92,62.43,47.68,52.93
ENSMUSG00000031626,Sorbs2,1.55,1.11,2.92,4.06,3.86,0.64,2.04,1.67,5.13,6.44
ENSMUSG00000031627,Irf2,8.32,10.28,7.17,10.48,8.96,7.87,9.4,4.73,7.82,7.13
ENSMUSG00000031628,Casp3,9.34,6.76,8.96,7.1,6.49,4.14,8.04,7.64,7.46,8.69
ENSMUSG00000031629,Cenpu,3.32,1.6,4.26,1.66,2.38,1.67,1.94,1.99,1.35,2.74
ENSMUSG00000031631,Cfap97,4.55,3.94,5.8,4.77,3.73,3.37,4.03,3.69,3.71,5.74
ENSMUSG00000031633,Slc25a4,53.11,38.63,47.34,40.84,38.45,34.25,46.61,42.77,45.15,44.63
ENSMUSG00000031634,Ufsp2,15.97,11.79,14.81,11.93,12.65,10.34,14.02,11.07,13.58,15.5
ENSMUSG00000031635,Anxa10,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031636,Pdlim3,2.19,3.49,2.05,1.13,0.56,3.14,4.72,4.26,0.86,0.59
ENSMUSG00000031637,Lrp2bp,0.05,0.01,0,0.08,0.16,0.06,0.02,0.05,0.16,0.14
ENSMUSG00000031639,Tlr3,1.92,1.2,2.34,1.78,3.17,1.22,1.91,1.38,2.2,2.2
ENSMUSG00000031640,Klkb1,0.05,0.01,0.03,0.02,0.01,0,0.04,0,0.02,0
ENSMUSG00000031641,Cbr4,6.9,7.07,5.29,4.55,5.32,5.45,7.13,7.4,3.68,5.84
ENSMUSG00000031642,Sh3rf1,11.27,12.79,13.55,10.83,10.39,12,11.13,10.37,9.33,10.04
ENSMUSG00000031644,Nek1,5.11,4.62,5.19,5.87,5.2,3.12,3.73,3.72,5.86,7.05
ENSMUSG00000031645,F11,0,0,0.01,0,0,0,0.01,0,0,0
ENSMUSG00000031647,Mfap3l,39.32,59.54,54.51,73.2,95.66,65.05,55.2,48.68,50.42,62.21
ENSMUSG00000031651,Triml1,0,0,0,0.02,0,0,0,0,0,0.02
ENSMUSG00000031652,N4bp1,10.79,12.81,11.34,8.76,8.39,9.77,8.02,8.11,7.55,9.16
ENSMUSG00000031654,Cbln1,0.16,0.04,0.08,0,0.01,0.01,0.02,0.04,0.05,0.12
ENSMUSG00000031657,Heatr3,12.24,12.3,14.38,11.63,11.82,12.51,10.04,10.84,10.83,14.16
ENSMUSG00000031659,Adcy7,1.4,0.87,2.13,2.41,2.51,0.47,1.31,1.16,2.43,2.35
ENSMUSG00000031660,Brd7,24.95,24.06,23.3,17.29,18.85,21.7,16.41,18.05,14.88,16.16
ENSMUSG00000031661,Nkd1,1.77,2,1.78,5.17,8.83,0.8,2.01,1.39,4.04,5.4
ENSMUSG00000031662,Snx20,0.45,0.22,0.76,0.28,0.33,0.17,0.43,0.34,0.34,0.22
ENSMUSG00000031665,Sall1,0.28,0.41,0.53,0.93,0.76,0.19,0.35,0.16,0.57,0.61
ENSMUSG00000031666,Rbl2,11.12,9.65,10.28,8.95,8.5,8.79,11.69,9.7,10.34,12.28
ENSMUSG00000031667,Aktip,30.94,34.98,33.39,41.41,34.66,52.72,39.87,45.53,32.08,31.49
ENSMUSG00000031668,Eif2ak3,5.96,5.22,6.67,6.02,6.54,4.74,4.82,4.67,5.58,6.35
ENSMUSG00000031669,Gins3,1.8,0.99,1.35,0.94,0.78,0.67,0.71,1.04,1.02,1.33
ENSMUSG00000031671,Setd6,9.07,8.73,8.76,4.29,5.23,8.95,8.46,6.57,4.47,4.66
ENSMUSG00000031672,Got2,92.07,82.78,100.42,54.87,61.73,79.19,70.84,72.61,48.38,63.06
ENSMUSG00000031673,Cdh11,12.31,11.39,10.32,30.11,28.78,6.33,19.1,12.33,33.26,26.83
ENSMUSG00000031681,Smad1,21.29,19.83,25.78,14.5,18.3,20.43,20.94,20.4,13.79,17.66
ENSMUSG00000031682,1700011L22Rik,0.05,0,0.02,0,0,0,0,0,0.02,0.13
ENSMUSG00000031683,Lsm6,36.13,32.45,37.32,29.19,24.22,32.45,38.04,31.19,32.39,35.36
ENSMUSG00000031684,Slc10a7,7.01,5.69,7.2,5.16,5.84,5.74,5.88,5.71,5.87,5.7
ENSMUSG00000031688,Pou4f2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031691,Tnpo2,28.37,29.7,29.19,26.4,25.22,28.72,25.78,27.07,20.88,28.22
ENSMUSG00000031696,Vps35,52,41.37,43.64,40.97,34.15,42.39,51.97,55.73,44.44,53.13
ENSMUSG00000031697,Orc6,13.76,7.66,9.74,9.01,9.06,6.99,10.07,10.65,9.92,10.54
ENSMUSG00000031698,Mylk3,0.26,0.15,0.21,0.22,0.2,0.09,0.24,0.22,0.44,0.69
ENSMUSG00000031700,Gpt2,12.81,10.59,9.27,11.31,14.13,8.28,8.23,8.42,11.11,17.05
ENSMUSG00000031701,Dnaja2,57.17,58,60.65,49.47,45.62,68.72,64.64,57.11,37.39,45.23
ENSMUSG00000031703,Itfg1,19.76,17.78,18.67,17.93,16.68,20.57,21.48,22.93,20.02,23.01
ENSMUSG00000031706,Rfx1,4.03,4.29,4.39,4.7,4.15,3.06,3.65,3.82,3.51,4.51
ENSMUSG00000031708,Tecr,218.34,229.17,244.77,148.83,162.83,256.77,201.67,231.76,129.4,179.42
ENSMUSG00000031709,Tbc1d9,7,13.15,12.41,12.43,8.97,20.69,11.47,8.29,8.47,6.96
ENSMUSG00000031710,Ucp1,0.08,0.06,0.03,0.12,0.06,0.06,0.08,0.03,0.03,0.04
ENSMUSG00000031711,Zfp330,16.83,16.35,18.44,12.54,11.01,18.52,16.2,16.55,11.55,14.33
ENSMUSG00000031712,Il15,0.62,0.37,0.24,0.3,0.17,0.1,0.26,0.49,0.31,0.63
ENSMUSG00000031714,Gab1,16.73,16.55,17.42,12.93,12.74,18.73,16.68,17.2,12.15,13.79
ENSMUSG00000031715,Smarca5,22.71,20.87,25.43,18.08,19.76,17.62,19.23,19.13,17.84,25.56
ENSMUSG00000031722,Hp,0.2,0.25,10.32,0.24,0.07,0.17,0.33,0.32,0.25,0.5
ENSMUSG00000031723,Txnl4b,4.49,3.79,3.91,2.96,3.1,2.85,3.4,3.98,2.66,3.66
ENSMUSG00000031725,Ces1f,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031727,Pmfbp1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031728,Zfp821,6.28,6.11,5.94,4.42,5.02,4.76,6.38,5.07,4.45,5.2
ENSMUSG00000031729,Ist1,40.36,38.41,38.71,37.17,30.57,35.02,37.9,40.11,31.96,39.26
ENSMUSG00000031730,Dhodh,6.62,4.03,5.89,4.28,4.33,4.63,5.07,3.8,4.75,6.97
ENSMUSG00000031731,Ap1g1,22.44,21.16,22.93,24.17,21.96,18.38,16.61,19.1,20.02,22.64
ENSMUSG00000031732,Phlpp2,0.99,1.12,1.12,1.47,1.27,0.87,0.95,0.91,1.32,1.49
ENSMUSG00000031734,Irx3,15.6,11.66,13.66,9.49,8.12,20.89,12.81,17.79,8.35,7.14
ENSMUSG00000031737,Irx5,1,1.55,2.39,1.38,1.71,2.82,1.84,2.4,1.95,1.43
ENSMUSG00000031738,Irx6,0,0,0,0,0.01,0,0.03,0.02,0.03,0.01
ENSMUSG00000031740,Mmp2,57.54,60.58,79.74,83.98,86.57,41.24,75.72,53,75.73,78.48
ENSMUSG00000031748,Gnao1,0.61,0.91,0.68,0.88,1.21,0.58,0.51,0.53,1,0.82
ENSMUSG00000031749,St3gal2,16.76,20.61,20.84,19.43,19.04,13.59,17.7,15.2,12.62,14.33
ENSMUSG00000031750,Il34,38.29,14.7,10.63,5.84,4.16,10.12,11.96,11.86,5.63,9.3
ENSMUSG00000031751,Amfr,40.12,39.99,46.37,39.69,42.45,36.2,42.69,44.32,36.08,48.23
ENSMUSG00000031753,Cog4,18.03,13.3,16.03,16.09,14.05,11.32,13.8,12.08,16.73,19.15
ENSMUSG00000031754,Nudt21,23.14,21.41,25.19,17.68,16.13,20.24,23.1,21.48,16.5,24.26
ENSMUSG00000031755,Bbs2,5.29,4.14,4.11,3.4,4.02,3.74,4.55,3.93,4.1,5.78
ENSMUSG00000031756,Cenpn,3.25,1.3,2.87,1.25,1.85,1.08,1.06,1.7,1.15,1.93
ENSMUSG00000031757,Mt4,2103.15,1638,1694.51,1575.12,1357.54,2111.48,2409.45,2323.59,1973.57,4099.22
ENSMUSG00000031758,Cdyl2,1.49,1.05,1.79,1.17,0.88,1.22,1.13,1.2,1.11,1.17
ENSMUSG00000031760,Mt3,5.25,4.69,8.74,2.95,2.48,4.33,4.23,7.03,2.27,5.54
ENSMUSG00000031762,Mt2,814.68,664.12,1133.19,190.89,368.26,649.93,487.63,567.12,277.21,1444.86
ENSMUSG00000031765,Mt1,518.21,408.15,650.44,137.83,225.73,433.83,358.92,363.54,211.37,774.67
ENSMUSG00000031766,Slc12a3,0.03,0.01,0.03,0.01,0,0.03,0.02,0.03,0,0
ENSMUSG00000031767,Nudt7,4.42,4.05,4.78,4.65,3.25,2.82,5.41,3.77,3.88,4.02
ENSMUSG00000031770,Herpud1,41.76,35.24,39.42,33.84,24.69,43.93,34.8,33.78,23.12,31.68
ENSMUSG00000031772,Cntnap4,0,0,0,0.01,0,0,0,0,0.02,0.01
ENSMUSG00000031774,Fam192a,20.35,20.92,22.5,17.43,14.94,19.32,20.95,21.4,10.95,18.58
ENSMUSG00000031775,Pllp,0.16,0.09,0.13,0.07,0.14,0.12,0.06,0.07,0.1,0.18
ENSMUSG00000031776,Arl2bp,24.84,22.45,22.93,21.27,25.75,18.84,20.49,20.2,31.09,37.07
ENSMUSG00000031778,Cx3cl1,8.52,7.98,10.28,10.57,10.54,10.43,12.98,10.91,8.87,15.35
ENSMUSG00000031779,Ccl22,1.79,1.68,0.79,0.16,0.18,0.36,0.65,2.78,0.08,0.4
ENSMUSG00000031780,Ccl17,0.53,0.79,0.45,0.1,0.09,0.51,0.04,1.27,0.1,0.22
ENSMUSG00000031781,Ciapin1,13.69,14.99,17.87,17,24.18,13.1,14.21,15,16.36,21.23
ENSMUSG00000031782,Coq9,17.78,13.15,14.72,12.21,13.81,10.49,11.78,13.35,14.45,15.4
ENSMUSG00000031783,Polr2c,14.78,11.6,17.67,16.5,13.57,11.84,14.87,15.34,15.15,19.04
ENSMUSG00000031785,Gpr56,85.5,90.9,102.61,53.03,61.76,77.4,80.78,83.98,44.89,60.73
ENSMUSG00000031786,Drc7,0.01,0,0,0,0.01,0,0,0,0.01,0
ENSMUSG00000031787,Katnb1,7.98,8.28,10.08,5.52,7.2,10.01,7.61,6.73,5.94,7.62
ENSMUSG00000031788,Kifc3,30.99,37.05,30.2,47.78,47.51,26.76,29.98,37.87,30.22,35.17
ENSMUSG00000031789,Cngb1,0.15,0.07,0.08,0.32,0.23,0.02,0.25,0.18,0.43,0.06
ENSMUSG00000031790,Mmp15,9.8,9.82,11.93,7.61,9.11,8.26,8.93,8.17,7.03,9.39
ENSMUSG00000031791,Tmem38a,5.12,4.6,4.55,5.2,4.06,6.02,4.88,4.97,3.33,3.81
ENSMUSG00000031792,Usb1,8.51,5.31,6.16,5.11,5.02,4.19,5.3,4.97,6.38,6.12
ENSMUSG00000031796,Cfap20,13.48,11.22,14.02,12.1,11.22,11.67,14.67,13.97,12.09,14.1
ENSMUSG00000031799,Tpm4,226.37,156.54,205.14,162.64,117.38,126.27,172.17,181.64,157.94,123.73
ENSMUSG00000031802,Phxr4,1.12,1.16,0.68,2.21,2.04,0.58,0.9,0.77,3.09,2.66
ENSMUSG00000031803,B3gnt3,0.56,0.23,0.52,0.52,0.14,0.04,0.29,0.26,0.7,0.22
ENSMUSG00000031805,Jak3,1.01,1.19,1.26,1.41,1.84,1.05,1.14,1.15,2.24,1.57
ENSMUSG00000031807,Pgls,67.39,62.35,63.96,54.39,45.34,69.89,73.8,79.56,54.45,60.28
ENSMUSG00000031808,Slc27a1,20.87,21.88,24.38,17.11,18.02,20.66,25.59,21.9,15.49,18.54
ENSMUSG00000031809,1700018B08Rik,0,0.06,0.02,0.09,0,0,0.09,0,0.04,0.02
ENSMUSG00000031812,Map1lc3b,89.13,76.79,67.3,93.35,77.65,92.14,114.75,104.95,79.07,71.22
ENSMUSG00000031813,Mvb12a,40.12,35.65,33.34,30.38,25.64,32.75,48.65,52.37,39.68,47.92
ENSMUSG00000031816,Mthfsd,9.73,8.6,7.19,9.88,10.6,6.9,6.34,7.94,10,9.22
ENSMUSG00000031818,Cox4i1,335.24,232.04,297.29,238.21,173.31,256.34,362.04,370.73,248.36,282.83
ENSMUSG00000031819,Emc8,25.2,18.01,21.39,20.18,14.89,15.79,22.2,24.24,17.73,20.78
ENSMUSG00000031820,Babam1,28.52,26.68,26.95,23.38,22.1,23.08,26.88,29.05,22.26,24.65
ENSMUSG00000031821,Gins2,5.9,4.04,7.19,2.94,2.47,3.18,3.82,3.36,3.65,3.16
ENSMUSG00000031822,Gse1,21.57,26.22,26.19,18.84,25.34,23.66,20.61,20.81,14.44,18.94
ENSMUSG00000031823,Zdhhc7,8.88,7.5,9.57,5.5,5.14,7.63,6.28,6.64,4.31,5.35
ENSMUSG00000031824,6430548M08Rik,19.56,22.79,17.88,9.54,9.85,22.16,15.65,16.7,8.95,8.45
ENSMUSG00000031825,Crispld2,30.29,17.02,10.87,25.14,23.95,3.6,11.21,28.79,18.64,24.84
ENSMUSG00000031826,Usp10,26.14,24.41,28.91,25.47,26.38,24.75,21.26,23.39,19.61,24.91
ENSMUSG00000031827,Cotl1,67.33,40.25,60.47,58.22,55.42,32.61,50.28,46.5,46.51,50.55
ENSMUSG00000031828,Klhl36,1.93,2.18,2.77,2.13,2.04,2.22,3.02,2.53,2.16,2.69
ENSMUSG00000031831,Dnaaf1,0.01,0.03,0.04,0.04,0.01,0.04,0,0,0.01,0.01
ENSMUSG00000031832,Taf1c,3.58,3.34,3.95,3.06,2.52,2.15,2.5,2.16,2.23,3.04
ENSMUSG00000031833,Mast3,11.01,10.88,14.46,6.69,8.7,8.88,9.4,9.02,7.6,6.59
ENSMUSG00000031834,Pik3r2,31.9,31.78,33.2,21.34,25.69,22.44,24.25,22.97,18.41,25.13
ENSMUSG00000031835,Mbtps1,27.92,26.71,25.64,24.11,24.96,22.04,27.29,23.5,25.2,30.35
ENSMUSG00000031837,Necab2,0,0,0.02,0.02,0.02,0.01,0.08,0,0,0.02
ENSMUSG00000031838,Ifi30,76.16,64.86,83.93,53.28,51.18,54.92,59.41,61.22,46.19,51.1
ENSMUSG00000031839,Hsbp1,66.74,52.29,51.76,50.27,41.36,47.68,54.81,54.83,48.36,52.1
ENSMUSG00000031840,Rab3a,3.84,4.11,5.03,3.67,2.73,3.84,3,3.8,2.81,4.83
ENSMUSG00000031841,Cdh13,22.43,35.88,27.04,41.93,41.16,33.43,38.65,41.77,45.86,47.52
ENSMUSG00000031842,Pde4c,0,0.01,0.03,0.05,0.04,0,0.01,0.02,0.02,0.01
ENSMUSG00000031843,Mphosph6,9.86,8.38,10.66,6.53,7.44,7.83,8.95,9.39,6.67,7.57
ENSMUSG00000031844,Hsd17b2,2.64,1.65,1.25,0.47,0.92,2.42,2.87,1.13,0.42,0.68
ENSMUSG00000031845,Bco1,0.52,0.2,0.16,0.13,0.09,0.09,0.13,0.13,0.1,0.23
ENSMUSG00000031847,1700030J22Rik,0.48,0.37,0.71,0.61,0.76,0.21,0.13,0.35,0.6,0.32
ENSMUSG00000031848,Lsm4,92.46,59.79,69.41,49.52,48.92,43.76,71.55,61.19,48,54.38
ENSMUSG00000031849,Comp,1.79,0.93,4.9,4.24,1.82,0.12,2.72,0.78,4.18,3.21
ENSMUSG00000031851,Ntpcr,6.74,6.04,6.76,5.81,4.8,5.2,8,5.84,5.29,8.15
ENSMUSG00000031853,BC021891,0.15,0.15,0.19,0.11,0.15,0.1,0.09,0.07,0.13,0.11
ENSMUSG00000031858,Mau2,18.23,16.14,15.51,16.46,14.69,12.39,15.49,15.72,16.33,16.87
ENSMUSG00000031860,Pbx4,0.58,0.53,0.37,0.31,0.25,0.27,0.64,0.36,0.54,0.25
ENSMUSG00000031861,Lpar2,3.85,3.51,3.6,2.13,2.38,2.7,2.98,4.18,1.91,3.44
ENSMUSG00000031862,Atp13a1,18.36,18.09,20.72,14.91,19.36,18.53,15.13,16.18,15.18,21.67
